id;name;link;specialization;films_years;description;path_to_folder
1395;Сергей Степин;https://www.kinopoisk.ru/name/1620799;Актер,Актер дубляжа;186, 2000 — 2024;Батя,Баба Яга спасает мир,Водитель для Веры,Простые вещи,Ёлки 2,Мир! Дружба! Жвачка!,Капельник,Крутая перемена,Последний министр,Батя. Полная версия;actors_ussr_russia/1395
17662;Эмила Егорова;https://www.kinopoisk.ru/name/6629305;Актриса;1, 2022 — 2022;;actors_ussr_russia/17662
22712;Всеволод Кузнецов;https://www.kinopoisk.ru/name/1616407;Актер дубляжа,Режиссер дубляжа,Актер;1018, 1975 — 2023;Начало,Интерстеллар,Темный рыцарь,Отступники,Пеле: Рождение легенды,Война и мир,Петербургские тайны,Иные;actors_ussr_russia/22712
6280;Артем Вялов;https://www.kinopoisk.ru/name/3785132;Актер;2, 2015 — 2015;;actors_ussr_russia/6280
40568;Владимир Берлизов;https://www.kinopoisk.ru/name/464355;Актер;5, 1990 — 1991;;actors_ussr_russia/40568
44129;Sophie Villy;https://www.kinopoisk.ru/name/3922416;Композитор;1, 2014 — 2014;;actors_ussr_russia/44129
1396;Донатас Грудович;https://www.kinopoisk.ru/name/1601745;Актер;29, 1988 — 2022;Доброволец,Лондонград. Знай наших,Между нами, девочками. Продолжение,Путейцы,Аврора;actors_ussr_russia/1396
17663;Полина Рыжова;https://www.kinopoisk.ru/name/6746845;Сценарист;5, 2019 — 2022;Кинопоиск: История отечественного кино,Кинопоиск: Культовые сериалы,Мир! Дружба! Жвачка!;actors_ussr_russia/17663
22725;Яна Сексте;https://www.kinopoisk.ru/name/1627511;Актриса;53, 2006 — 2024;Мастер и Маргарита,Небесный суд,Жить,Большой,Пробуждение,Небесный суд,Оттепель,Частица вселенной,Внутри убийцы;actors_ussr_russia/22725
40569;Ольга Лепешинская;https://www.kinopoisk.ru/name/354401;Актриса;4, 1951 — 2009;;actors_ussr_russia/40569
28187;Сергей Иванюк;https://www.kinopoisk.ru/name/2802351;Актер,Актер дубляжа;114, 2004 — 2024;Добро пожаловать в семью,Триггер,Начальник разведки,Нулевой пациент,Карпов,Регби;actors_ussr_russia/28187
7906;Александр Мазаев;https://www.kinopoisk.ru/name/5073474;Актер,Режиссер,Сценарист,Продюсер,Оператор,Композитор,Художник,Монтажер;45, 2006 — 2023;Хоккейные папы,Неадекватные люди 2,Хитровка. Знак четырех,Пазл,Шифр,Папины дочки. Новые,Следствие вели...,Мир! Дружба! Жвачка!;actors_ussr_russia/7906
3028;Сергей Столяров;https://www.kinopoisk.ru/name/301402;Актер,Сценарист;33, 1935 — 2005;Василиса Прекрасная,Кащей Бессмертный,Садко,Цирк,Илья Муромец;actors_ussr_russia/3028
20918;Гордей Гуляев;https://www.kinopoisk.ru/name/7160080;Актер;1, 2023 — 2023;Инспектор Гаврилов;actors_ussr_russia/20918
19299;Артем Дренин;https://www.kinopoisk.ru/name/2725882;Актер;2, 2012 — 2012;;actors_ussr_russia/19299
6281;Ксения Стриж;https://www.kinopoisk.ru/name/464415;Актриса;6, 1987 — 2003;День радио;actors_ussr_russia/6281
32658;Ашот Адамян;https://www.kinopoisk.ru/name/114499;Актер;21, 1976 — 2017;Пощечина,Песнь прошедших дней,Сохрани мою речь навсегда;actors_ussr_russia/32658
1397;Ксения Князева;https://www.kinopoisk.ru/name/904646;Актриса,Продюсер;23, 2004 — 2022;Курсанты;actors_ussr_russia/1397
17664;Алексей Кудрявцев;https://www.kinopoisk.ru/name/5808943;;1;;actors_ussr_russia/17664
12796;Анна Рулевская;https://www.kinopoisk.ru/name/1078980;Сценарист;16, 2006 — 2022;Парфюмерша 3,Парфюмерша 2,Крылья,Анна-детективъ;actors_ussr_russia/12796
28189;Николай Лекарев;https://www.kinopoisk.ru/name/176298;Актер;8, 1978 — 2016;Мой ласковый и нежный зверь;actors_ussr_russia/28189
22741;Валентина Рубцова;https://www.kinopoisk.ru/name/1641769;Актриса,Актриса дубляжа;28, 2004 — 2022;Ералаш;actors_ussr_russia/22741
16044;Ян Никитин;https://www.kinopoisk.ru/name/281264;Актер;3, 1986 — 2023;;actors_ussr_russia/16044
4646;Александр Малинин;https://www.kinopoisk.ru/name/553257;Актер,Актер дубляжа;10, 1986 — 2019;;actors_ussr_russia/4646
32663;Владимир Любимцев;https://www.kinopoisk.ru/name/5573569;Актер;12, 2017 — 2023;Гадалка,Мост,Агент национальной безопасности. Возвращение,Полярный;actors_ussr_russia/32663
44134;Ирина Коршун;https://www.kinopoisk.ru/name/3228995;Актриса;2, 2009 — 2012;;actors_ussr_russia/44134
1398;Андрей Прошкин;https://www.kinopoisk.ru/name/231189;Режиссер,Актер,Сценарист,Продюсер;16, 2002 — 2021;Спартак и Калашников,История одного назначения,Переводчик;actors_ussr_russia/1398
12797;Павел Асеев;https://www.kinopoisk.ru/name/4192776;Актер;38, 2000 — 2021;28 панфиловцев,Последняя статья журналиста,Невский. Проверка на прочность,Вертинский,Великолепная пятёрка,Один;actors_ussr_russia/12797
7908;Аким Салбиев;https://www.kinopoisk.ru/name/273089;Режиссер,Актер,Сценарист,Продюсер;13, 1990 — 2017;;actors_ussr_russia/7908
4647;Марина Дуксова;https://www.kinopoisk.ru/name/2354059;Актриса;45, 2000 — 2021;Небесный суд,Мажор 2,Тень за спиной,Чужой район 3,Разведчицы,Невский. Тень архитектора;actors_ussr_russia/4647
47217;Александр Дмитриев;https://www.kinopoisk.ru/name/7182470;Актер;1, 2022 — 2022;;actors_ussr_russia/47217
22744;Людмила Гурченко;https://www.kinopoisk.ru/name/174125;Актриса,Сценарист,Композитор,Актриса дубляжа,Режиссер;124, 1956 — 2011;Любовь и голуби,Пять вечеров,Двадцать дней без войны,Вокзал для двоих,Карнавальная ночь,Сибириада,Белые одежды,Строговы;actors_ussr_russia/22744
9538;Полина Галкина;https://www.kinopoisk.ru/name/4527317;Актриса;3, 2018 — 2023;Слово пацана. Кровь на асфальте;actors_ussr_russia/9538
20920;Илья Осколков-Ценципер;https://www.kinopoisk.ru/name/5353280;Актер;3, 2001 — 2010;;actors_ussr_russia/20920
19301;Никита Копманис;https://www.kinopoisk.ru/name/5004795;Актер дубляжа;1, 2015 — 2015;;actors_ussr_russia/19301
1399;Ирина Ефремова;https://www.kinopoisk.ru/name/1607905;Актриса,Актриса дубляжа;93, 2000 — 2023;Мужчина в моей голове,Ничто не случается дважды,Будет светлым день,Большое небо,Ищейка,Склифосовский;actors_ussr_russia/1399
3030;Верушка фон Лендорф;https://www.kinopoisk.ru/name/153189;Актриса,Сценарист;21, 1964 — 2019;Верушка: Жизнь перед камерой,Казино Рояль,Фотоувеличение;actors_ussr_russia/3030
12798;Ольга Гаврилина;https://www.kinopoisk.ru/name/4413283;Актриса;1, 2015 — 2015;;actors_ussr_russia/12798
6283;Александр Княжинский;https://www.kinopoisk.ru/name/287503;Оператор,Режиссер;23, 1964 — 1992;Подранки,Сталкер,Город мастеров,Из жизни отдыхающих,Я родом из детства;actors_ussr_russia/6283
11163;Геннадий Козлов;https://www.kinopoisk.ru/name/1774155;Актер;12, 1988 — 2011;Бригада,Громовы;actors_ussr_russia/11163
7909;Елена Ищеева;https://www.kinopoisk.ru/name/1823828;Актриса;3, 2009 — 2018;;actors_ussr_russia/7909
28195;Дмитрий Мамулия;https://www.kinopoisk.ru/name/1816041;Режиссер,Сценарист,Продюсер;7, 2007 — 2019;;actors_ussr_russia/28195
4648;Андрей Толшин;https://www.kinopoisk.ru/name/315716;Актер;23, 1982 — 2021;Спортлото-82,Салют-7,Глухарь,Шеф 3,Возмездие,Город особого назначения;actors_ussr_russia/4648
22748;Анатолий Белый;https://www.kinopoisk.ru/name/310694;Актер,Актер дубляжа,Продюсер,Сценарист;188, 1996 — 2023;Медведи Камчатки. Начало жизни,Ярик,Мира,Метро,Горе от ума,Мастер,Вокально—криминальный ансамбль,А зори здесь тихие…,Куприн. Яма,Умножающий печаль;actors_ussr_russia/22748
9539;Михаил Глинка;https://www.kinopoisk.ru/name/277178;Композитор,Сценарист,Актер;10, 1949 — 2012;Элегия дороги,Про уродов и людей,Большая перемена;actors_ussr_russia/9539
6284;Вадим Руденко;https://www.kinopoisk.ru/name/4752310;Актер;113, 2007 — 2023;Вызов,Скорая помощь,Молодёжка,Ланцет,СССР,Корни;actors_ussr_russia/6284
7910;Михаил Негин;https://www.kinopoisk.ru/name/1459793;Актер;99, 1990 — 2022;Лев Яшин. Вратарь моей мечты,Русская игра,Диверсант 2: Конец войны,Крапленый,Громовы,Глухарь,Зона;actors_ussr_russia/7910
